Block,Label
"Ni fier-à-bras, ni joli coeur.",1
Garde ton Théodule pour toi.,1
"Sa fille eut beau lui dire:--C'est pourtant votre petit-neveu,--il se trouva que M.",1
"Gillenormand, qui était grand-père jusqu'au bout des ongles, n'était pas grand-oncle du tout.",1
"Au fond, comme il avait de l'esprit et qu'il comparait, Théodule n'avait servi qu'à lui faire mieux regretter Marius.",1
"Un soir, c'était le 4 juin, ce qui n'empêchait pas que le père Gillenormand n'eût un très bon feu dans sa cheminée, il avait congédié sa fille qui cousait dans la pièce voisine.",1
"Il était seul dans sa chambre à bergerades, les pieds sur ses chenets, à demi enveloppé dans son vaste paravent de Coromandel à neuf feuilles, accoudé à sa table où brûlaient deux bougies sous un abat-jour vert, englouti dans son fauteuil de tapisserie, un livre à la main, mais ne lisant pas.",1
"Il était vêtu, selon sa mode, en _incroyable_, et ressemblait à un antique portrait de Garat.",1
"Cela l'eût fait suivre dans les rues, mais sa fille le couvrait toujours, lorsqu'il sortait, d'une vaste douillette d'évêque, qui cachait ses vêtements.",1
"Chez lui, excepté pour se lever et se coucher, il ne portait jamais de robe de chambre.--_Cela donne l'air vieux_, disait-il.",1
"Le père Gillenormand songeait à Marius amoureusement et amèrement, et, comme d'ordinaire, l'amertume dominait.",1
Sa tendresse aigrie finissait toujours par bouillonner et par tourner en indignation.,1
Il en était à ce point où l'on cherche à prendre son parti et à accepter ce qui déchire.,1
"Il était en train de s'expliquer qu'il n'y avait maintenant plus de raison pour que Marius revînt, que s'il avait dû revenir, il l'aurait déjà fait, qu'il fallait y renoncer.",1
"Il essayait de s'habituer à l'idée que c'était fini, et qu'il mourrait sans revoir «ce monsieur».",1
Mais toute sa nature se révoltait; sa vieille paternité n'y pouvait consentir.--Quoi!,1
"disait-il, c'était son refrain douloureux, il ne reviendra pas!--Sa tête chauve était tombée sur sa poitrine, et il fixait vaguement sur la cendre de son foyer un regard lamentable et irrité.",1
"Au plus profond de cette rêverie, son vieux domestique, Basque, entra et demanda: --Monsieur peut-il recevoir monsieur Marius?",1
"Le vieillard se dressa sur son séant, blême et pareil à un cadavre qui se lève sous une secousse galvanique.",1
Tout son sang avait reflué à son coeur.,1
Il bégaya: --Monsieur Marius quoi?,1
"--Je ne sais pas, répondit Basque intimidé et décontenancé par l'air du maître, je ne l'ai pas vu.",1
"C'est Nicolette qui vient de me dire: Il y a là un jeune homme, dites que c'est monsieur Marius.",1
Le père Gillenormand balbutia à voix basse: --Faites entrer.,1
"Et il resta dans la même attitude, la tête branlante, l'oeil fixé sur la porte.",1
Elle se rouvrit.,1
Un jeune homme entra.,1
C'était Marius.,1
Marius s'arrêta à la porte comme attendant qu'on lui dît d'entrer.,1
Son vêtement presque misérable ne s'apercevait pas dans l'obscurité que faisait l'abat-jour.,1
"On ne distinguait que son visage calme et grave, mais étrangement triste.",1
"Le père Gillenormand, hébété de stupeur et de joie, resta quelques instants sans voir autre chose qu'une clarté comme lorsqu'on est devant une apparition.",1
Il était prêt à défaillir; il apercevait Marius à travers un éblouissement.,1
"C'était bien lui, c'était bien Marius!",1
Enfin!,1
après quatre ans!,1
"Il le saisit, pour ainsi dire, tout entier d'un coup d'oeil.",1
"Il le trouva beau, noble, distingué, grandi, homme fait, l'attitude convenable, l'air charmant.",1
"Il eut envie d'ouvrir ses bras, de l'appeler, de se précipiter, ses entrailles se fondirent en ravissement, les paroles affectueuses le gonflaient et débordaient de sa poitrine; enfin toute cette tendresse se fit jour et lui arriva aux lèvres, et par le contraste qui était le fond de sa nature, il en sortit une dureté.",1
Il dit brusquement: --Qu'est-ce que vous venez faire ici?,1
Marius répondit avec embarras: --Monsieur....,1
M.,1
Gillenormand eût voulu que Marius se jetât dans ses bras.,1
Il fut mécontent de Marius et de lui-même.,1
Il sentit qu'il était brusque et que Marius était froid.,1
C'était pour le bonhomme une insupportable et irritante anxiété de se sentir si tendre et si éploré au dedans et de ne pouvoir être que dur au dehors.,1
L'amertume lui revint.,1
Il interrompit Marius avec un accent bourru: --Alors pourquoi venez-vous?,1
Cet «alors» signifiait: _si vous ne venez pas m'embrasser_.,1
Marius regarda son aïeul à qui la pâleur faisait un visage de marbre.,1
--Monsieur....,1
Le vieillard reprit d'une voix sévère: --Venez-vous me demander pardon?,1
avez-vous reconnu vos torts?,1
Il croyait mettre Marius sur la voie et que «l'enfant» allait fléchir.,1
"Marius frissonna; c'était le désaveu de son père qu'on lui demandait; il baissa les yeux et répondit: --Non, monsieur.",1
"--Et alors, s'écria impétueusement le vieillard avec une douleur poignante et pleine de colère, qu'est-ce que vous me voulez?",1
"Marius joignit les mains, fit un pas et dit d'une voix faible et qui tremblait: --Monsieur, ayez pitié de moi.",1
Ce mot remua M.,1
"Gillenormand; dit plus tôt, il l'eût attendri, mais il venait trop tard.",1
"L'aïeul se leva; il s'appuyait sur sa canne de ses deux mains, ses lèvres étaient blanches, son front vacillait, mais sa haute taille dominait Marius incliné.",1
"--Pitié de vous, monsieur!",1
C'est l'adolescent qui demande de la pitié au vieillard de quatre-vingt-onze ans!,1
"Vous entrez dans la vie, j'en sors; vous allez au spectacle, au bal, au café, au billard, vous avez de l'esprit, vous plaisez aux femmes, vous êtes joli garçon; moi je crache en plein été sur mes tisons; vous êtes riche des seules richesses qu'il y ait, moi j'ai toutes les pauvretés de la vieillesse, l'infirmité, l'isolement!",1
"vous avez vos trente-deux dents, un bon estomac, l'oeil vif, la force, l'appétit, la santé, la gaîté, une forêt de cheveux noirs; moi je n'ai même plus de cheveux blancs, j'ai perdu mes dents, je perds mes jambes, je perds la mémoire, il y a trois noms de rues que je confonds sans cesse, la rue Charlot, la rue du Chaume et la rue Saint-Claude, j'en suis là; vous avez devant vous tout l'avenir plein de soleil, moi je commence à n'y plus voir goutte, tant j'avance dans la nuit; vous êtes amoureux, Ça va sans dire, moi, je ne suis aimé de personne au monde, et vous me demandez de la pitié!",1
"Parbleu, Molière a oublié ceci.",1
"Si c'est comme cela que vous plaisantez au palais, messieurs les avocats, je vous fais mon sincère compliment.",1
Vous êtes drôles.,1
"Et l'octogénaire reprit d'une voix courroucée et grave: --Ah çà, qu'est-ce que vous me voulez?",1
"--Monsieur, dit Marius, je sais que ma présence vous déplaît, mais je viens seulement pour vous demander une chose, et puis je vais m'en aller tout de suite.",1
Vous êtes un sot!,1
dit le vieillard.,1
Qui est-ce qui vous dit de vous en aller?,1
Ceci était la traduction de cette parole tendre qu'il avait au fond du coeur: _Mais demande-moi donc pardon!,1
Jette-toi donc à mon cou_!,1
M.,1
"Gillenormand sentait que Marius allait dans quelques instants le quitter, que son mauvais accueil le rebutait, que sa dureté le chassait, il se disait tout cela, et sa douleur s'en accroissait, et comme sa douleur se tournait immédiatement en colère, sa dureté en augmentait.",1
"Il eût voulu que Marius comprît, et Marius ne comprenait pas; ce qui rendait le bonhomme furieux.",1
Il reprit: --Comment!,1
"vous m'avez manqué, à moi, votre grand-père, vous avez quitté ma maison pour aller on ne sait où, vous avez désolé votre tante, vous avez été, cela se devine, c'est plus commode, mener la vie de garçon, faire le muscadin, rentrer à toutes les heures, vous amuser, vous ne m'avez pas donné signe de vie, vous avez fait des dettes sans même me dire de les payer, vous vous êtes fait casseur de vitres et tapageur, et, au bout de quatre ans, vous venez chez moi, et vous n'avez pas autre chose à me dire que cela!",1
Cette façon violente de pousser le petit-fils à la tendresse ne produisit que le silence de Marius.,1
M.,1
"Gillenormand croisa les bras, geste qui, chez lui, était particulièrement impérieux, et apostropha Marius amèrement: --Finissons.",1
"Vous venez me demander quelque chose, dites-vous?",1
Eh bien quoi?,1
qu'est-ce?,1
Parlez.,1
"--Monsieur, dit Marius avec le regard d'un homme qui sent qu'il va tomber dans un précipice, je viens vous demander la permission de me marier.",1
M.,1
Gillenormand sonna.,1
Basque entr'ouvrit la porte.,1
--Faites venir ma fille.,1
"Une seconde après, la porte se rouvrit, mademoiselle Gillenormand n'entra pas, mais se montra; Marius était debout, muet, les bras pendants, avec une figure de criminel; M.",1
Gillenormand allait et venait en long et en large dans la chambre.,1
Il se tourna vers sa fille et lui dit: --Rien.,1
C'est monsieur Marius.,1
Dites-lui bonjour.,1
Monsieur veut se marier.,1
Voilà.,1
Allez-vous-en.,1
Le son de voix bref et rauque du vieillard annonçait une étrange plénitude d'emportement.,1
"La tante regarda Marius d'un air effaré, parut à peine le reconnaître, ne laissa pas échapper un geste ni une syllabe, et disparut au souffle de son père plus vite qu'un fétu devant l'ouragan.",1
Cependant le père Gillenormand était revenu s'adosser à la cheminée.,1
--Vous marier!,1
à vingt et un ans!,1
Vous avez arrangé cela!,1
Vous n'avez plus qu'une permission à demander!,1
une formalité.,1
"Asseyez-vous, monsieur.",1
"Eh bien, vous avez eu une révolution depuis que je n'ai eu l'honneur de vous voir.",1
Les jacobins ont eu le dessus.,1
Vous avez dû être content.,1
N'êtes-vous pas républicain depuis que vous êtes baron?,1
Vous accommodez cela.,1
La république fait une sauce à la baronnie.,1
Êtes-vous décoré de Juillet?,1
"avez-vous un peu pris le Louvre, monsieur?",1
"Il y a ici tout près, rue Saint-Antoine, vis-à-vis la rue des Nonaindières, un boulet incrusté dans le mur au troisième étage d'une maison avec cette inscription: 28 juillet 1830.",1
Allez voir cela.,1
Cela fait bon effet.,1
Ah!,1
"ils font de jolies choses, vos amis!",1
"À propos, ne font-ils pas une fontaine à la place du monument de M.",1
le duc de Berry?,1
Ainsi vous voulez vous marier?,1
à qui?,1
peut-on sans indiscrétion demander à qui?,1
"Il s'arrêta, et, avant que Marius eût eu le temps de répondre, il ajouta violemment: --Ah çà, vous avez un état?",1
une fortune faite?,1
combien gagnez-vous dans votre métier d'avocat?,1
"--Rien, dit Marius avec une sorte de fermeté et de résolution presque farouche.",1
--Rien?,1
vous n'avez pour vivre que les douze cents livres que je vous fais?,1
Marius ne répondit point.,1
M.,1
"Gillenormand continua: --Alors, je comprends, c'est que la fille est riche?",1
--Comme moi.,1
--Quoi!,1
pas de dot?,1
--Non.,1
--Des espérances?,1
--Je ne crois pas.,1
--Toute nue!,1
et qu'est-ce que c'est que le père?,1
--Je ne sais pas.,1
--Et comment s'appelle-t-elle?,1
--Mademoiselle Fauchelevent.,1
--Fauchequoi?,1
--Fauchelevent.,1
--Pttt!,1
fit le vieillard.,1
--Monsieur!,1
s'écria Marius.,1
M.,1
Gillenormand l'interrompit du ton d'un homme qui se parle à lui-même.,1
"--C'est cela, vingt et un ans, pas d'état, douze cents livres par an, madame la baronne Pontmercy ira acheter deux sous de persil chez la fruitière.",1
"--Monsieur, reprit Marius, dans l'égarement de la dernière espérance qui s'évanouit, je vous en supplie!",1
"je vous en conjure, au nom du ciel, à mains jointes, monsieur, je me mets à vos pieds, permettez-moi de l'épouser.",1
Le vieillard poussa un éclat de rire strident et lugubre à travers lequel il toussait et parlait.,1
--Ah!,1
ah!,1
ah!,1
vous vous êtes dit: Pardine!,1
"je vais aller trouver cette vieille perruque, cette absurde ganache!",1
Quel dommage que je n'aie pas mes vingt-cinq ans!,1
comme je te vous lui flanquerais une bonne sommation respectueuse!,1
comme je me passerais de lui!,1
"C'est égal, je lui dirai: Vieux crétin, tu es trop heureux de me voir, j'ai envie de me marier, j'ai envie d'épouser mamselle n'importe qui, fille de monsieur n'importe quoi, je n'ai pas de souliers, elle n'a pas de chemise, ça va, j'ai envie de jeter à l'eau ma carrière, mon avenir, ma jeunesse, ma vie, j'ai envie de faire un plongeon dans la misère avec une femme au cou, c'est mon idée, il faut que tu y consentes!",1
et le vieux fossile consentira.,1
"Va, mon garçon, comme tu voudras, attache-toi ton pavé, épouse ta Pousselevent, ta Coupelevent...--Jamais, monsieur!",1
jamais!,1
--Mon père!,1
--Jamais!,1
"À l'accent dont ce «jamais» fut prononcé, Marius perdit tout espoir.",1
"Il traversa la chambre à pas lents, la tête ployée, chancelant, plus semblable encore à quelqu'un qui se meurt qu'à quelqu'un qui s'en va.",1
M.,1
"Gillenormand le suivait des yeux, et au moment où la porte s'ouvrait et où Marius allait sortir, il fit quatre pas avec cette vivacité sénile des vieillards impérieux et gâtés, saisit Marius au collet, le ramena énergiquement dans la chambre, le jeta dans un fauteuil, et lui dit: --Conte-moi ça!",1
"C'était ce seul mot, _mon père_, échappé à Marius, qui avait fait cette révolution.",1
Marius le regarda égaré.,1
Le visage mobile de M.,1
Gillenormand n'exprimait plus rien qu'une rude et ineffable bonhomie.,1
L'aïeul avait fait place au grand-père.,1
"--Allons, voyons, parle, conte-moi tes amourettes, jabote, dis-moi tout!",1
Sapristi!,1
que les jeunes gens sont bêtes!,1
--Mon père!,1
reprit Marius.,1
Toute la face du vieillard s'illumina d'un indicible rayonnement.,1
"--Oui, c'est ça!",1
"appelle-moi ton père, et tu verras!",1
"Il y avait maintenant quelque chose de si bon, de si doux, de si ouvert, de si paternel en cette brusquerie, que Marius, dans ce passage subit du découragement à l'espérance, en fut comme étourdi et enivré.",1
"Il était assis près de la table, la lumière des bougies faisait saillir le délabrement de son costume que le père Gillenormand considérait avec étonnement.",1
"--Eh bien, mon père, dit Marius.",1
"--Ah çà, interrompit M.",1
"Gillenormand, tu n'as donc vraiment pas le sou?",1
Tu es mis comme un voleur.,1
"Il fouilla dans un tiroir, et y prit une bourse qu'il posa sur la table: --Tiens, voilà cent louis, achète-toi un chapeau.",1
"--Mon père, poursuivit Marius, mon bon père, si vous saviez!",1
je l'aime.,1
"Vous ne vous figurez pas, la première fois que je l'ai vue, c'était au Luxembourg, elle y venait; au commencement je n'y faisais pas grande attention, et puis je ne sais pas comment cela s'est fait, j'en suis devenu amoureux.",1
Oh!,1
comme cela m'a rendu malheureux!,1
"Enfin je la vois maintenant, tous les jours, chez elle, son père ne sait pas, imaginez qu'ils vont partir, c'est dans le jardin que nous nous voyons, le soir, son père veut l'emmener en Angleterre, alors je me suis dit: Je vais aller voir mon grand-père et lui conter la chose.",1
"Je deviendrais fou d'abord, je mourrais, je ferais une maladie, je me jetterais à l'eau.",1
"Il faut absolument que je l'épouse, puisque je deviendrais fou.",1
"Enfin voilà toute la vérité, je ne crois pas que j'aie oublié quelque chose.",1
"Elle demeure dans un jardin où il y a une grille, rue Plumet.",1
C'est du côté des Invalides.,1
Le père Gillenormand s'était assis radieux près de Marius.,1
"Tout en l'écoutant et en savourant le son de sa voix, il savourait en même temps une longue prise de tabac.",1
"À ce mot, rue Plumet, il interrompit son aspiration, et laissa tomber le reste de son tabac sur ses genoux.",1
--Rue Plumet!,1
"tu dis rue plumet?--Voyons donc!--N'y a-t-il pas une caserne par là?--Mais oui, c'est ça.",1
Ton cousin Théodule m'en a parlé.,1
"Le lancier, l'officier.--Une fillette, mon bon ami, une fillette!--Pardieu oui, rue Plumet.",1
C'est ce qu'on appelait autrefois la rue Blomet.--Voilà que ça me revient.,1
J'en ai entendu parler de cette petite de la grille de la rue Plumet.,1
Dans un jardin.,1
Une Paméla.,1
Tu n'as pas mauvais goût.,1
On la dit proprette.,1
"Entre nous, je crois que ce dadais de lancier lui a un peu fait la cour.",1
Je ne sais pas jusqu'où cela a été.,1
Enfin ça ne fait rien.,1
D'ailleurs il ne faut pas le croire.,1
Il se vante.,1
Marius!,1
je trouve ça très bien qu'un jeune homme comme toi soit amoureux.,1
C'est de ton âge.,1
Je t'aime mieux amoureux que jacobin.,1
"Je t'aime mieux épris d'un cotillon, sapristi!",1
de vingt cotillons que de monsieur de Robespierre.,1
"Pour ma part, je me rends cette justice qu'en fait de sans-culottes, je n'ai jamais aimé que les femmes.",1
"Les jolies filles sont les jolies filles, que diable!",1
il n'y a pas d'objection à ça.,1
"Quant à la petite, elle te reçoit en cachette du papa.",1
C'est dans l'ordre.,1
"J'ai eu des histoires comme ça, moi aussi.",1
Plus d'une.,1
Sais-tu ce qu'on fait?,1
On ne prend pas la chose avec férocité; on ne se précipite pas dans le tragique; on ne conclut pas au mariage et à monsieur le maire avec son écharpe.,1
On est tout bêtement un garçon d'esprit.,1
On a du bon sens.,1
"Glissez, mortels, n'épousez pas.",1
"On vient trouver le grand-père qui est bonhomme au fond, et qui a bien toujours quelques rouleaux de louis dans un vieux tiroir; on lui dit: Grand-père, voilà.",1
Et le grand-père dit: C'est tout simple.,1
Il faut que jeunesse se passe et que vieillesse se casse.,1
"J'ai été jeune, tu seras vieux.",1
"Va, mon garçon, tu rendras ça à ton petit-fils.",1
Voilà deux cents pistoles.,1
"Amuse-toi, mordi!",1
Rien de mieux!,1
C'est ainsi que l'affaire doit se passer.,1
"On n'épouse point, mais ça n'empêche pas.",1
Tu me comprends?,1
"Marius, pétrifié et hors d'état d'articuler une parole, fit de la tête signe que non.",1
"Le bonhomme éclata de rire, cligna sa vieille paupière, lui donna une tape sur le genou, le regarda entre deux yeux d'un air mystérieux et rayonnant, et lui dit avec le plus tendre des haussements d'épaules: --Bêta!",1
fais-en ta maîtresse.,1
Marius pâlit.,1
Il n'avait rien compris à tout ce que venait de dire son grand-père.,1
"Ce rabâchage de rue Blomet, de Paméla, de caserne, de lancier, avait passé devant Marius comme une fantasmagorie.",1
Rien de tout cela ne pouvait se rapporter à Cosette qui était un lys.,1
Le bonhomme divaguait.,1
Mais cette divagation avait abouti à un mot que Marius avait compris et qui était une mortelle injure à Cosette.,1
"Ce mot, _fais-en ta maîtresse_, entra dans le coeur du sévère jeune homme comme une épée.",1
"Il se leva, ramassa son chapeau qui était à terre, et marcha vers la porte d'un pas assuré et ferme.",1
"Là il se retourna, s'inclina profondément devant son grand-père, redressa la tête, et dit: --Il y a cinq ans, vous avez outragé mon père; aujourd'hui vous outragez ma femme.",1
"Je ne vous demande plus rien, monsieur.",1
Adieu.,1
"Le père Gillenormand, stupéfait, ouvrit la bouche, étendit les bras, essaya de se lever, et, avant qu'il eût pu prononcer un mot, la porte s'était refermée et Marius avait disparu.",1
"Le vieillard resta quelques instants immobile et comme foudroyé sans pouvoir parler ni respirer, comme si un poing fermé lui serrait le gosier.",1
"Enfin il s'arracha de son fauteuil, courut à la porte autant qu'on peut courir à quatre-vingt-onze ans, l'ouvrit, et cria: --Au secours!",1
au secours!,1
"Sa fille parut, puis les domestiques.",1
Il reprit avec un râle lamentable: --Courez après lui!,1
rattrapez-le!,1
Qu'est-ce que je lui ai fait?,1
Il est fou!,1
il s'en va!,1
Ah!,1
mon Dieu!,1
ah!,1
mon Dieu!,1
cette fois il ne reviendra plus!,1
"Il alla à la fenêtre qui donnait sur la rue, l'ouvrit de ses vieilles mains chevrotantes, se pencha plus d'à mi-corps pendant que Basque et Nicolette le retenaient par-derrière, et cria: --Marius!",1
Marius!,1
Marius!,1
Marius!,1
"Mais Marius ne pouvait déjà plus entendre, et tournait en ce moment-là même l'angle de la rue Saint-Louis.",1
"L'octogénaire porta deux ou trois fois ses deux mains à ses tempes avec une expression d'angoisse, recula en chancelant et s'affaissa sur un fauteuil, sans pouls, sans voix, sans larmes, branlant la tête et agitant les lèvres d'un air stupide, n'ayant plus rien dans les yeux et dans le coeur que quelque chose de morne et de profond qui ressemblait à la nuit.",1
Livre neuvième--Où vont-ils?,1
"Chapitre I Jean Valjean Ce même jour, vers quatre heures de l'après-midi, Jean Valjean était assis seul sur le revers de l'un des talus les plus solitaires du Champ de Mars.",1
"Soit prudence, soit désir de se recueillir, soit tout simplement par suite d'un de ces insensibles changements d'habitudes qui s'introduisent peu à peu dans toutes les existences, il sortait maintenant assez rarement avec Cosette.",1
"Il avait sa veste d'ouvrier et un pantalon de toile grise, et sa casquette à longue visière lui cachait le visage.",1
"Il était à présent calme et heureux du côté de Cosette; ce qui l'avait quelque peu effrayé et troublé s'était dissipé; mais, depuis une semaine ou deux, des anxiétés d'une autre nature lui étaient venues.",1
"Un jour, en se promenant sur le boulevard, il avait aperçu Thénardier; grâce à son déguisement, Thénardier ne l'avait point reconnu; mais depuis lors Jean Valjean l'avait revu plusieurs fois, et il avait maintenant la certitude que Thénardier rôdait dans le quartier.",1
Ceci avait suffi pour lui faire prendre un grand parti.,1
"Thénardier là, c'étaient tous les périls à la fois.",1
"En outre Paris n'était pas tranquille; les troubles politiques offraient cet inconvénient pour quiconque avait quelque chose à cacher dans sa vie que la police était devenue très inquiète et très ombrageuse, et qu'en cherchant à dépister un homme comme Pépin ou Morey, elle pouvait fort bien découvrir un homme comme Jean Valjean.",1
"Jean Valjean s'était décidé à quitter Paris, et même la France, et à passer en Angleterre.",1
Il avait prévenu Cosette.,1
Avant huit jours il voulait être parti.,1
"Il s'était assis sur le Champ de Mars, roulant dans son esprit toutes sortes de pensées, Thénardier, la police, le voyage, et la difficulté de se procurer un passeport.",1
"À tous ces points de vue, il était soucieux.",1
"Enfin, un fait inexplicable qui venait de le frapper, et dont il était encore tout chaud, avait ajouté à son éveil.",1
"Le matin de ce même jour, seul levé dans la maison, et se promenant dans le jardin avant que les volets de Cosette fussent ouverts, il avait aperçu tout à coup cette ligne gravée sur la muraille, probablement avec un clou.",1
"_16, rue de la Verrerie_.",1
"Cela était tout récent, les entailles étaient blanches dans le vieux mortier noir, une touffe d'ortie au pied du mur était poudrée de fin plâtre frais.",1
Cela probablement avait été écrit là dans la nuit.,1
Qu'était-ce?,1
une adresse?,1
un signal pour d'autres?,1
un avertissement pour lui?,1
"Dans tous les cas, il était évident que le jardin était violé, et que des inconnus y pénétraient.",1
Il se rappela les incidents bizarres qui avaient déjà alarmé la maison.,1
Son esprit travailla sur ce canevas.,1
"Il se garda bien de parler à Cosette de la ligne écrite au clou sur le mur, de peur de l'effrayer.",1
"Au milieu de ces préoccupations, il s'aperçut, à une ombre que le soleil projetait, que quelqu'un venait de s'arrêter sur la crête du talus immédiatement derrière lui.",1
"Il allait se retourner, lorsqu'un papier plié en quatre tomba sur ses genoux, comme si une main l'eût lâché au-dessus de sa tête.",1
"Il prit le papier, le déplia, et y lut ce mot écrit en grosses lettres au crayon: DÉMÉNAGEZ.",1
"Jean Valjean se leva vivement, il n'y avait plus personne sur le talus; il chercha autour de lui et aperçut une espèce d'être plus grand qu'un enfant, plus petit qu'un homme, vêtu d'une blouse grise et d'un pantalon de velours de coton couleur poussière, qui enjambait le parapet et se laissait glisser dans le fossé du Champ de Mars.",1
"Jean Valjean rentra chez lui sur-le-champ, tout pensif.",1
Chapitre II Marius Marius était parti désolé de chez M.,1
Gillenormand.,1
Il y était entré avec une espérance bien petite; il en sortait avec un désespoir immense.,1
"Du reste, et ceux qui ont observé les commencements du coeur humain le comprendront, le lancier, l'officier, le dadais, le cousin Théodule, n'avait laissé aucune ombre dans son esprit.",1
Pas la moindre.,1
Le poète dramatique pourrait en apparence espérer quelques complications de cette révélation faite à brûle-pourpoint au petit-fils par le grand-père.,1
"Mais ce que le drame y gagnerait, la vérité le perdrait.",1
"Marius était dans l'âge où, en fait de mal, on ne croit rien; plus tard vient l'âge où l'on croit tout.",1
Les soupçons ne sont autre chose que des rides.,1
La première jeunesse n'en a pas.,1
"Ce qui bouleverse Othello, glisse sur Candide.",1
Soupçonner Cosette!,1
il y a une foule de crimes que Marius eût faits plus aisément.,1
"Il se mit à marcher dans les rues, ressource de ceux qui souffrent.",1
Il ne pensa à rien dont il pût se souvenir.,1
À deux heures du matin il rentra chez Courfeyrac et se jeta tout habillé sur son matelas.,1
Il faisait grand soleil lorsqu'il s'endormit de cet affreux sommeil pesant qui laisse aller et venir les idées dans le cerveau.,1
"Quand il se réveilla, il vit debout dans la chambre, le chapeau sur la tête, tout prêts à sortir et très affairés, Courfeyrac, Enjolras, Feuilly et Combeferre.",1
Courfeyrac lui dit: --Viens-tu à l'enterrement du général Lamarque?,1
Il lui sembla que Courfeyrac parlait chinois.,1
Il sortit quelque temps après eux.,1
Il mit dans sa poche les pistolets que Javert lui avait confiés lors de l'aventure du 3 février et qui étaient restés entre ses mains.,1
Ces pistolets étaient encore chargés.,1
Il serait difficile de dire quelle pensée obscure il avait dans l'esprit en les emportant.,1
"Toute la journée il rôda sans savoir où; il pleuvait par instants, il ne s'en apercevait point; il acheta pour son dîner une flûte d'un sou chez un boulanger, la mit dans sa poche et l'oublia.",1
Il paraît qu'il prit un bain dans la Seine sans en avoir conscience.,1
Il y a des moments où l'on a une fournaise sous le crâne.,1
Marius était dans un de ces moments-là.,1
Il n'espérait plus rien; il ne craignait plus rien; il avait fait ce pas depuis la veille.,1
"Il attendait le soir avec une impatience fiévreuse, il n'avait plus qu'une idée claire,--c'est qu'à neuf heures il verrait Cosette.",1
"Ce dernier bonheur était maintenant tout son avenir; après, l'ombre.",1
"Par intervalles, tout en marchant sur les boulevards les plus déserts, il lui semblait, entendre dans Paris des bruits étranges.",1
Il sortait la tête hors de sa rêverie et disait: Est-ce qu'on se bat?,1
"À la nuit tombante, à neuf heures précises, comme il l'avait promis à Cosette, il était rue Plumet.",1
"Quand il approcha de la grille, il oublia tout.",1
"Il y avait quarante-huit heures qu'il n'avait vu Cosette, il allait la revoir; toute autre pensée s'effaça et il n'eut plus qu'une joie inouïe et profonde.",1
Ces minutes où l'on vit des siècles ont toujours cela de souverain et d'admirable qu'au moment où elles passent elles emplissent entièrement le coeur.,1
Marius dérangea la grille et se précipita dans le jardin.,1
Cosette n'était pas à la place où elle l'attendait d'ordinaire.,1
"Il traversa le fourré et alla à l'enfoncement près du perron.--Elle m'attend là, dit-il.--Cosette n'y était pas.",1
Il leva les yeux et vit que les volets de la maison étaient fermés.,1
"Il fit le tour du jardin, le jardin était désert.",1
"Alors il revint à la maison, et, insensé d'amour, ivre, épouvanté, exaspéré de douleur et d'inquiétude, comme un maître qui rentre chez lui à une mauvaise heure, il frappa aux volets.",1
"Il frappa, il frappa encore, au risque de voir la fenêtre s'ouvrir et la face sombre du père apparaître et lui demander: Que voulez-vous?",1
Ceci n'était plus rien auprès de ce qu'il entrevoyait.,1
"Quand il eut frappé, il éleva la voix et appela Cosette.--Cosette!",1
cria-t-il.,1
Cosette!,1
répéta-t-il impérieusement.,1
On ne répondit pas.,1
C'était fini.,1
Personne dans le jardin; personne dans la maison.,1
"Marius fixa ses yeux désespérés sur cette maison lugubre, aussi noire, aussi silencieuse et plus vide qu'une tombe.",1
Il regarda le banc de pierre où il avait passé tant d'adorables heures près de Cosette.,1
"Alors il s'assit sur les marches du perron, le coeur plein de douceur et de résolution, il bénit son amour dans le fond de sa pensée, et il se dit que, puisque Cosette était partie, il n'avait plus qu'à mourir.",1
Tout à coup il entendit une voix qui paraissait venir de la rue et qui criait à travers les arbres: --Monsieur Marius!,1
Il se dressa.,1
--Hein?,1
dit-il.,1
"--Monsieur Marius, êtes-vous là?",1
--Oui.,1
"--Monsieur Marius, reprit la voix, vos amis vous attendent à la barricade de la rue de la Chanvrerie.",1
Cette voix ne lui était pas entièrement inconnue.,1
Elle ressemblait à la voix enrouée et rude d'Éponine.,1
"Marius courut à la grille, écarta le barreau mobile, passa sa tête au travers et vit quelqu'un, qui lui parut être un jeune homme, s'enfoncer en courant dans le crépuscule.",1
Chapitre III M.,1
Mabeuf La bourse de Jean Valjean fut inutile à M.,1
Mabeuf.,1
M.,1
"Mabeuf, dans sa vénérable austérité enfantine, n'avait point accepté le cadeau des astres; il n'avait point admis qu'une étoile pût se monnayer en louis d'or.",1
Il n'avait pas deviné que ce qui tombait du ciel venait de Gavroche.,1
"Il avait porté la bourse au commissaire de police du quartier, comme objet perdu mis par le trouveur à la disposition des réclamants.",1
La bourse fut perdue en effet.,1
"Il va sans dire que personne ne la réclama, et elle ne secourut point M.",1
Mabeuf.,1
"Du reste, M.",1
Mabeuf avait continué de descendre.,1
Les expériences sur l'indigo n'avaient pas mieux réussi au Jardin des plantes que dans son jardin d'Austerlitz.,1
"L'année d'auparavant, il devait les gages de sa gouvernante; maintenant, on l'a vu, il devait les termes de son loyer.",1
"Le mont-de-piété, au bout des treize mois écoulés, avait vendu les cuivres de sa _Flore_.",1
